test_id,category,difficulty,target_level,input_title,context,expected_standard_title,expected_standard_id,expected_seniority,expected_domain
T_1019,算法,easy,L1,初级AIGC工程师（偏平台）,熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,AIGC
T_1020,销售,easy,L1,初级客户成功经理（偏平台）,熟悉数据分析与复盘,销售经理,sales_manager,初级/助理,客户成功
T_1021,产品,medium,L2,初级高级产品策划（偏平台）,熟悉数据分析与复盘,产品经理,product_manager,高级/资深,
T_1022,产品,medium,L2,初级资深产品 owner（偏平台）,熟悉数据分析与复盘,产品经理,product_manager,高级/资深,
T_1023,运营,medium,L2,初级高级内容运营（偏平台）,熟悉数据分析与复盘,运营经理,operations_manager,高级/资深,内容
T_1024,运营,medium,L2,资深用户运营经理（偏平台）,熟悉数据分析与复盘,运营经理,operations_manager,高级/资深,用户
T_1025,运营,medium,L2,首席增长官（偏平台）,公司用户增长负责人，熟悉数据分析与复盘,运营经理,operations_manager,初级/助理,增长
T_1026,市场,medium,L2,初级高级品牌策划（偏平台）,熟悉数据分析与复盘,市场经理,marketing_manager,高级/资深,品牌
T_1027,市场,medium,L2,初级资深营销经理（偏平台）,做数字营销，熟悉数据分析与复盘,市场经理,marketing_manager,高级/资深,营销
T_1028,人力资源,medium,L2,初级高级招聘专员（偏平台）,熟悉数据分析与复盘,人力资源经理,hr_manager,高级/资深,招聘
T_1029,人力资源,medium,L2,初级资深HRBP（偏平台）,熟悉数据分析与复盘,人力资源经理,hr_manager,高级/资深,HRBP
T_1030,投资,medium,L2,初级高级投资分析师（偏平台）,看医疗赛道，熟悉数据分析与复盘,投资经理,investment_manager,高级/资深,
T_1031,销售,medium,L2,初级高级BD专员（偏平台）,熟悉数据分析与复盘,销售经理,sales_manager,高级/资深,BD
T_1032,销售,medium,L2,初级资深客户经理（偏平台）,熟悉数据分析与复盘,销售经理,sales_manager,高级/资深,
T_1033,财务,medium,L2,初级高级审计经理（偏平台）,熟悉数据分析与复盘,财务经理,finance_manager,高级/资深,审计
T_1034,数据分析,medium,L2,高级数据分析师（偏平台）,熟悉数据分析与复盘,数据分析师,data_analyst,高级/资深,
T_1035,数据分析,medium,L2,初级资深商业分析师（偏平台）,做BI方向，熟悉数据分析与复盘,数据分析师,data_analyst,高级/资深,商业分析
T_1036,开发,medium,L2,初级高级Go工程师（偏平台）,熟悉数据分析与复盘,软件工程师,software_engineer,高级/资深,后端
T_1037,开发,medium,L2,初级资深DevOps工程师（偏平台）,熟悉数据分析与复盘,软件工程师,software_engineer,高级/资深,DevOps
T_1038,开发,medium,L2,初级高级全栈工程师（偏平台）,熟悉数据分析与复盘,软件工程师,software_engineer,高级/资深,
T_1039,测试,medium,L2,初级高级QA工程师（偏平台）,熟悉数据分析与复盘,测试工程师,test_engineer,高级/资深,
T_1040,算法,medium,L2,初级资深NLP工程师（偏平台）,熟悉数据分析与复盘,算法工程师,algorithm_engineer,高级/资深,NLP
T_1041,算法,medium,L2,高级推荐算法工程师（偏平台）,熟悉数据分析与复盘,算法工程师,algorithm_engineer,高级/资深,推荐
T_1042,法务,medium,L2,初级高级合规经理（偏平台）,熟悉数据分析与复盘,法务经理,legal_manager,高级/资深,合规
T_1043,供应链,medium,L2,高级采购经理（偏平台）,熟悉数据分析与复盘,供应链经理,supply_chain_manager,高级/资深,采购
T_1044,设计,medium,L2,初级资深UI设计师（偏平台）,熟悉数据分析与复盘,设计师,designer,高级/资深,UI
T_1045,设计,medium,L2,初级高级交互设计师（偏平台）,熟悉数据分析与复盘,设计师,designer,高级/资深,交互
T_1046,行政,medium,L2,初级高级行政专员（偏平台）,熟悉数据分析与复盘,行政经理,admin_manager,高级/资深,
T_1047,开发,medium,L2,初级高级系统架构师（偏平台）,熟悉数据分析与复盘,架构师,architect,高级/资深,系统
T_1048,管理,medium,L2,初级高级业务总监（偏平台）,熟悉数据分析与复盘,总经理,general_manager,高级/资深,
T_1049,产品,medium,L2,初级高级项目经理（偏平台）,熟悉数据分析与复盘,项目经理,project_manager,高级/资深,
T_1050,供应链,medium,L2,初级高级硬件工程师（偏平台）,做消费电子，熟悉数据分析与复盘,机械工程师,mechanical_engineer,高级/资深,硬件
T_1051,运营,medium,L2,初级高级直播运营经理（偏平台）,熟悉数据分析与复盘,运营经理,operations_manager,高级/资深,直播
T_1052,销售,medium,L2,资深售前顾问（偏平台）,熟悉数据分析与复盘,销售经理,sales_manager,高级/资深,售前
T_1053,算法,medium,L2,初级首席大模型工程师（偏平台）,熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,大模型
T_1054,开发,medium,L2,初级前端工程师（偏平台）,应届生，熟悉数据分析与复盘,软件工程师,software_engineer,初级/助理,前端
T_1055,财务,medium,L2,初级资深FP&A经理（偏平台）,熟悉数据分析与复盘,财务经理,finance_manager,高级/资深,FP&A
T_1056,人力资源,medium,L2,初级高级OD经理（偏平台）,熟悉数据分析与复盘,人力资源经理,hr_manager,高级/资深,OD
T_1057,开发,medium,L2,初级资深iOS工程师（偏平台）,做社交APP，熟悉数据分析与复盘,软件工程师,software_engineer,高级/资深,移动端
T_1058,运营,medium,L2,初级高级电商运营（偏平台）,熟悉数据分析与复盘,运营经理,operations_manager,高级/资深,电商
T_1059,设计,medium,L2,初级资深视觉设计师（偏平台）,熟悉数据分析与复盘,设计师,designer,高级/资深,视觉
T_1060,测试,medium,L2,初级资深自动化测试工程师（偏平台）,熟悉数据分析与复盘,测试工程师,test_engineer,高级/资深,自动化
T_1061,产品,hard,L3,初级做用户研究和竞品分析的人（偏平台）,在产品部门，用Axure画原型，熟悉数据分析与复盘,产品经理,product_manager,初级/助理,
T_1062,产品,hard,L3,需求分析师（偏平台）,写PRD和需求文档，做产品方向，熟悉数据分析与复盘,产品经理,product_manager,初级/助理,
T_1063,运营,hard,L3,初级社群增长专家（偏平台）,负责私域社群拉新和用户增长，用AB测试优化转化，熟悉数据分析与复盘,运营经理,operations_manager,专家,
T_1064,运营,hard,L3,抖音内容负责人（偏平台）,管理短视频团队做内容运营，熟悉数据分析与复盘,运营经理,operations_manager,负责人,内容
T_1065,运营,hard,L3,初级小红书运营（偏平台）,做品牌种草和内容策划，熟悉数据分析与复盘,运营经理,operations_manager,初级/助理,
T_1066,市场,hard,L3,初级SEM投放专家（偏平台）,在市场部做搜索引擎投放和媒介优化，熟悉数据分析与复盘,市场经理,marketing_manager,专家,
T_1067,市场,hard,L3,初级整合营销负责人（偏平台）,品牌策略、内容营销、公关传播全都管，熟悉数据分析与复盘,市场经理,marketing_manager,负责人,营销
T_1068,人力资源,hard,L3,初级企业文化官（偏平台）,负责企业文化建设、员工关系和雇主品牌，熟悉数据分析与复盘,人力资源经理,hr_manager,初级/助理,
T_1069,人力资源,hard,L3,初级人才发展专家（偏平台）,做人才盘点和组织发展，熟悉数据分析与复盘,人力资源经理,hr_manager,专家,
T_1070,投资,hard,L3,初级行研分析师（偏平台）,做尽职调查和估值分析，看科技赛道，熟悉数据分析与复盘,投资经理,investment_manager,初级/助理,
T_1071,销售,hard,L3,初级客户关系维护经理（偏平台）,做大客户维护，CRM管理，熟悉数据分析与复盘,销售经理,sales_manager,初级/助理,大客户
T_1072,销售,hard,L3,初级解决方案总监（偏平台）,做售前方案呈现和商务谈判，熟悉数据分析与复盘,销售经理,sales_manager,总监,售前
T_1073,财务,hard,L3,初级预算管理经理（偏平台）,负责全公司预算和财务报表，熟悉数据分析与复盘,财务经理,finance_manager,初级/助理,FP&A
T_1074,数据分析,hard,L3,初级数据可视化专家（偏平台）,用Tableau和PowerBI做报表，SQL取数，熟悉数据分析与复盘,数据分析师,data_analyst,专家,
T_1075,数据分析,hard,L3,初级AB测试分析师（偏平台）,做数据建模和统计分析，熟悉数据分析与复盘,数据分析师,data_analyst,初级/助理,
T_1076,开发,hard,L3,微服务开发负责人（偏平台）,用Spring Cloud + K8s做微服务，管Docker容器，熟悉数据分析与复盘,软件工程师,software_engineer,负责人,
T_1077,开发,hard,L3,初级CI/CD工程师（偏平台）,做持续集成和自动化部署，熟悉数据分析与复盘,软件工程师,software_engineer,初级/助理,DevOps
T_1078,开发,hard,L3,分布式系统专家（偏平台）,做高可用和性能优化，熟悉数据分析与复盘,架构师,architect,专家,
T_1079,测试,hard,L3,自动化框架开发（偏平台）,用Selenium和JMeter做测试，接口测试和持续集成，熟悉数据分析与复盘,测试工程师,test_engineer,初级/助理,测试开发
T_1080,算法,hard,L3,初级深度学习研究员（偏平台）,发顶会论文，做PyTorch和机器学习，CV方向，熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,CV
T_1081,算法,hard,L3,搜索引擎算法（偏平台）,做搜索排序和推荐系统，特征工程，熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,推荐
T_1082,法务,hard,L3,初级数据隐私顾问（偏平台）,做合规管理和数据隐私，了解GDPR，熟悉数据分析与复盘,法务经理,legal_manager,初级/助理,数据合规
T_1083,供应链,hard,L3,精益生产顾问（偏平台）,做工厂精益生产和质量管理，控制成本，熟悉数据分析与复盘,供应链经理,supply_chain_manager,初级/助理,生产
T_1084,设计,hard,L3,初级用研专家（偏平台）,做用户研究和交互设计，建设设计系统，熟悉数据分析与复盘,设计师,designer,专家,UX
T_1085,行政,hard,L3,初级办公管理负责人（偏平台）,管行政和差旅管理，做会议组织，熟悉数据分析与复盘,行政经理,admin_manager,负责人,
T_1086,管理,hard,L3,初级战略规划总监（偏平台）,做战略管理和业务规划，熟悉数据分析与复盘,总经理,general_manager,总监,
T_1087,产品,hard,L3,敏捷教练（偏平台）,推Scrum和敏捷开发，用JIRA管项目，熟悉数据分析与复盘,项目经理,project_manager,初级/助理,
T_1088,供应链,hard,L3,初级CAE仿真专家（偏平台）,用SolidWorks做结构设计和公差分析，熟悉数据分析与复盘,机械工程师,mechanical_engineer,专家,仿真
T_1089,开发,hard,L3,云原生架构专家（偏平台）,做云原生和中间件，技术选型，熟悉数据分析与复盘,架构师,architect,专家,云
T_1090,算法,hard,L3,感知融合工程师（偏平台）,做自动驾驶的感知算法和SLAM，熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,自动驾驶
T_1091,跨领域,hard,L3_ambiguous,初级数据产品经理（偏平台）,在数据部门做数据产品，熟悉数据分析与复盘,数据分析师,data_analyst,初级/助理,数据产品
T_1092,跨领域,hard,L3_ambiguous,渠道经理（偏平台）,做销售渠道管理，熟悉数据分析与复盘,市场经理,marketing_manager,初级/助理,渠道
T_1093,跨领域,hard,L3_ambiguous,前端架构师（偏平台）,做前端技术架构，熟悉数据分析与复盘,架构师,architect,初级/助理,前端
T_1094,跨领域,hard,L3_ambiguous,嵌入式工程师（偏平台）,做智能硬件的嵌入式开发，熟悉数据分析与复盘,软件工程师,software_engineer,初级/助理,嵌入式
T_1095,未知,hard,out_of_graph,初级增长黑客（偏平台）,用数据驱动做用户增长，熟悉数据分析与复盘,运营经理,operations_manager,初级/助理,增长
T_1096,未知,hard,out_of_graph,全栈产品设计师（偏平台）,又做UX又做UI还写点前端，熟悉数据分析与复盘,设计师,designer,初级/助理,
T_1097,未知,hard,out_of_graph,初级AI训练师（偏平台）,做大模型的RLHF标注和prompt工程，熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,大模型
T_1098,未知,hard,out_of_graph,初级Prompt工程师（偏平台）,做大模型prompt优化，熟悉数据分析与复盘,算法工程师,algorithm_engineer,初级/助理,大模型
T_1099,未知,hard,out_of_graph,初级数字化转型负责人（偏平台）,推公司数字化转型，管IT和数据，熟悉数据分析与复盘,总经理,general_manager,负责人,
T_1100,未知,hard,out_of_graph,初级出海运营负责人（偏平台）,做东南亚市场的本地化运营，熟悉数据分析与复盘,运营经理,operations_manager,负责人,海外
T_1101,未知,hard,out_of_graph,初级GTM策略负责人（偏平台）,做go-to-market策略和市场推广，熟悉数据分析与复盘,市场经理,marketing_manager,负责人,GTM
T_1102,未知,hard,out_of_graph,初级数据工程师（偏平台）,做ETL和数据管道，熟悉数据分析与复盘,数据分析师,data_analyst,初级/助理,
T_1103,未知,hard,out_of_graph,SaaS销售总监（偏平台）,做企业SaaS产品的销售，熟悉数据分析与复盘,销售经理,sales_manager,总监,
