pair_id,anchor,positive,positive_id,hard_negative,hard_negative_id,random_negative,random_negative_id,category,generation_type
P003538,行政负责人岗位,行政经理,admin_manager,招聘负责人,hr_manager,运营总监,operations_manager,行政,T4_colloquial
P003539,算法工程师岗位,算法工程师,algorithm_engineer,多媒体开发工程师,software_engineer,会计主管,finance_manager,算法,T4_colloquial
P003540,教育Architect,架构师,architect,技术负责人,software_engineer,区域总经理,general_manager,开发,T3_domain
P003541,专利工程师岗位,法务经理,legal_manager,财务主管,finance_manager,采购主管,supply_chain_manager,法务,T4_colloquial
P003542,C端HR主管,人力资源经理,hr_manager,行政VP,admin_manager,国际业务负责人,general_manager,人力资源,T3_domain
P003543,UX Researchre,设计师,designer,开发工程师,software_engineer,副总经理,general_manager,设计,T6_typo
P003544,高管助理,行政经理,admin_manager,HR经理,hr_manager,CSO,sales_manager,行政,T1_raw
P003545,做项目负责人的哥们,项目经理,project_manager,商业化产品经理,product_manager,财务经理,finance_manager,产品,T4_colloquial
P003546,初级HR经理,人力资源经理,hr_manager,Executive Assistant,admin_manager,财务副总裁,finance_manager,人力资源,T2_seniority
P003547,首席产品官，刚毕业 3 年,产品经理,product_manager,交付经理,project_manager,业务分析师,data_analyst,产品,T7_context
P003548,审计负责人，之前做过开发,财务经理,finance_manager,争议解决律师,legal_manager,产品主管,product_manager,财务,T7_context
P003549,做数据负责人的哥们,数据分析师,data_analyst,产品运营经理,operations_manager,市场推广经理,marketing_manager,数据分析,T4_colloquial
P003550,供应链责负人,供应链经理,supply_chain_manager,机械总监,mechanical_engineer,人事负责人,hr_manager,供应链,T6_typo
P003551,资深QA负责人,测试工程师,test_engineer,研发总监,software_engineer,交互设计师,designer,测试,T2_seniority
P003552,裁总,总经理,general_manager,首席产品官,product_manager,行政专员,admin_manager,管理,T6_typo
P003553,后工端程师,软件工程师,software_engineer,System Architect,architect,合规总监,legal_manager,开发,T6_typo
P003554,招一个做新媒体运营经理的,运营经理,operations_manager,BI负责人,data_analyst,配送经理,supply_chain_manager,运营,T4_colloquial
P003555,硬件高级机械工程师,机械工程师,mechanical_engineer,采购经理,supply_chain_manager,CDO,data_analyst,供应链,T3_domain
P003556,搞采购主管的,供应链经理,supply_chain_manager,电气工程师,mechanical_engineer,财务主管,finance_manager,供应链,T4_colloquial
P003557,负责用户运营,运营经理,operations_manager,BI经理,data_analyst,Chief Architect,architect,运营,T4_colloquial
P003558,Marketing Manager，在腾讯带 10 人团队,市场经理,marketing_manager,CSO,sales_manager,投资总监,investment_manager,市场,T7_context
P003559,教育销售主管,销售经理,sales_manager,品牌总监,marketing_manager,EA,admin_manager,销售,T3_domain
P003560,类似会计主管这种的,财务经理,finance_manager,法律顾问,legal_manager,产品 owner,product_manager,财务,T4_colloquial
P003561,三维设计师，IC 路线,设计师,designer,Chief Architect,architect,基金经理,investment_manager,设计,T7_context
P003562,商业化资深设计师,设计师,designer,大模型工程师,algorithm_engineer,财务主管,finance_manager,设计,T3_domain
P003563,后端l eader,软件工程师,software_engineer,Solution Architect,architect,综合管理,admin_manager,开发,T6_typo
P003564,电商资深运营,运营经理,operations_manager,商业分析师,data_analyst,综合管理,admin_manager,运营,T3_domain
P003565,硬件Designer,设计师,designer,测试负责人,test_engineer,合规负责人,legal_manager,设计,T3_domain
P003566,中后台负责人，大厂背景,总经理,general_manager,投资主管,investment_manager,产品策划,product_manager,管理,T7_context
P003567,资深架构师，带过 20+ 人团队,架构师,architect,tech lead,software_engineer,Test Engineer,test_engineer,开发,T7_context
P003568,运营 head，之前做过开发,运营经理,operations_manager,BA,data_analyst,知识产权经理,legal_manager,运营,T7_context
P003569,雇主品牌经里,人力资源经理,hr_manager,文秘,admin_manager,营销经理,marketing_manager,人力资源,T6_typo
P003570,后勤主管，之前做过开发,行政经理,admin_manager,Talent Acquisition,hr_manager,设计总监,designer,行政,T7_context
P003571,VP aSles,销售经理,sales_manager,CMO,marketing_manager,合规负责人,legal_manager,销售,T6_typo
P003572,Senior 架构师,架构师,architect,固件工程师,software_engineer,嵌入式硬件工程师,mechanical_engineer,开发,T2_seniority
P003573,预算经理，负责 AI 产品方向,财务经理,finance_manager,CLO,legal_manager,数据运营经理,data_analyst,财务,T7_context
P003574,前台主管，在腾讯带 10 人团队,行政经理,admin_manager,人力负责人,hr_manager,高级设计师,designer,行政,T7_context
P003575,设计 leader方向,设计师,designer,Go工程师,software_engineer,合规负责人,legal_manager,设计,T4_colloquial
P003576,搞投资专员的同事,投资经理,investment_manager,FP&A经理,finance_manager,品牌总监,marketing_manager,投资,T4_colloquial
P003577,商务展拓经理,销售经理,sales_manager,首席市场官,marketing_manager,法务负责人,legal_manager,销售,T6_typo
P003578,做IT架构师的,架构师,architect,tech lead,software_engineer,EA,admin_manager,开发,T4_colloquial
P003579,直播运营，IC 路线,运营经理,operations_manager,数据运营,data_analyst,安全测试工程师,test_engineer,运营,T7_context
P003580,数据架构师，带过 20+ 人团队,架构师,architect,Developer,software_engineer,业务助理,general_manager,开发,T7_context
P003581,类似UX设计师这种的,设计师,designer,机械总监,mechanical_engineer,CAO,admin_manager,设计,T4_colloquial
P003582,设计VP,设计师,designer,Flutter工程师,software_engineer,职业经理,general_manager,设计,T1_raw
P003583,副运营经理负责人,运营经理,operations_manager,数据总监,data_analyst,DPO,legal_manager,运营,T2_seniority
P003584,技术总监，带过 20+ 人团队,软件工程师,software_engineer,Solution Architect,architect,海外营销经理,marketing_manager,开发,T7_context
P003585,游戏服务端工程师,软件工程师,software_engineer,Data Architect,architect,合规负责人,legal_manager,开发,T1_raw
P003586,云架构师这块,架构师,architect,软件工程师,software_engineer,数据运营,data_analyst,开发,T4_colloquial
P003587,负责平台架构师,架构师,architect,team leader,software_engineer,GR经理,admin_manager,开发,T4_colloquial
P003588,商业化办公室主任,行政经理,admin_manager,组织发展经理,hr_manager,M&A经理,investment_manager,行政,T3_domain
P003589,医疗算法主管,算法工程师,algorithm_engineer,客户端开发,software_engineer,行政主管,admin_manager,算法,T3_domain
P003590,类似数据主管这种的,数据分析师,data_analyst,达人运营,operations_manager,UX Researcher,designer,数据分析,T4_colloquial
P003591,教育财务主管,财务经理,finance_manager,战略投资负责人,investment_manager,首席法务官,legal_manager,财务,T3_domain
P003592,Go工程师，年包 60-80w,软件工程师,software_engineer,安全架构师,architect,私域运营,operations_manager,开发,T7_context
P003593,初级行政主管负责人,行政经理,admin_manager,HR经理,hr_manager,全国销售负责人,sales_manager,行政,T2_seniority
P003594,中间件工程师，IC 路线,软件工程师,software_engineer,Architect,architect,首席法务官,legal_manager,开发,T7_context
P003595,Junior 资深数据分析师,数据分析师,data_analyst,增长经理,operations_manager,总法律顾问,legal_manager,数据分析,T2_seniority
P003596,关公经理,市场经理,marketing_manager,海外销售经理,sales_manager,生产计划经理,supply_chain_manager,市场,T6_typo
P003597,中级会计主管,财务经理,finance_manager,投资分析师,investment_manager,招聘产品经理,product_manager,财务,T2_seniority
P003598,法务总监长,法务经理,legal_manager,FP&A经理,finance_manager,决策规划算法,algorithm_engineer,法务,T6_typo
P003599,副Mechanical Engineer,机械工程师,mechanical_engineer,品质经理,supply_chain_manager,高级运营经理,operations_manager,供应链,T2_seniority
P003600,首席人事负责人专家,人力资源经理,hr_manager,GR经理,admin_manager,ASR工程师,algorithm_engineer,人力资源,T2_seniority
P003601,税务经理，带过 20+ 人团队,财务经理,finance_manager,投后管理负责人,investment_manager,首席技术官,software_engineer,财务,T7_context
P003602,做产品总监的哥们,产品经理,product_manager,PMO总监,project_manager,投资经理,investment_manager,产品,T4_colloquial
P003603,我们公司做制造经理,供应链经理,supply_chain_manager,硬件技术总监,mechanical_engineer,活动运营,operations_manager,供应链,T4_colloquial
P003604,测试总监，刚毕业 3 年,测试工程师,test_engineer,DevOps工程师,software_engineer,投资总监,investment_manager,测试,T7_context
P003605,产品主管,产品经理,product_manager,工程项目经理,project_manager,UX Researcher,designer,产品,T1_raw
P003606,副行政负责人主管,行政经理,admin_manager,人力负责人,hr_manager,研发工程师,software_engineer,行政,T2_seniority
P003607,模大型工程师,算法工程师,algorithm_engineer,后端开发,software_engineer,法务经理,legal_manager,算法,T6_typo
P003608,UX Researhcer,设计师,designer,商业分析师,data_analyst,渠道负责人,marketing_manager,设计,T6_typo
P003609,金融研发工程师,软件工程师,software_engineer,首席架构师,architect,海外增长运营,operations_manager,开发,T3_domain
P003610,投资负责人，之前做过开发,投资经理,investment_manager,财务负责人,finance_manager,首席架构师,architect,投资,T7_context
P003611,城市经理，IC 路线,销售经理,sales_manager,市场总监,marketing_manager,硬件产品经理,product_manager,销售,T7_context
P003612,做人力资源总监的哥们,人力资源经理,hr_manager,高管助理,admin_manager,产品主管,product_manager,人力资源,T4_colloquial
P003613,资深项目经理这块,项目经理,project_manager,产品VP,product_manager,UI设计师,designer,产品,T4_colloquial
P003614,Principal HR经理,人力资源经理,hr_manager,办公室主任,admin_manager,机械负责人,mechanical_engineer,人力资源,T2_seniority
P003615,招一个做商务主管的,销售经理,sales_manager,市场推广经理,marketing_manager,数据专员,data_analyst,销售,T4_colloquial
P003616,做联合创始人的哥们,总经理,general_manager,硬件产品经理,product_manager,推荐系统工程师,algorithm_engineer,管理,T4_colloquial
P003617,做全栈工程师的哥们,软件工程师,software_engineer,IT架构师,architect,大客户负责人,sales_manager,开发,T4_colloquial
P003618,UI设计师，在阿里做 B 端,设计师,designer,硬件工程师,mechanical_engineer,行政助理,admin_manager,设计,T7_context
P003619,IP经理，大厂背景,法务经理,legal_manager,资金负责人,finance_manager,数据VP,data_analyst,法务,T7_context
P003620,前端架构师，刚毕业 3 年,架构师,architect,SRE工程师,software_engineer,平面设计师,designer,开发,T7_context
P003621,电商运营负责人,运营经理,operations_manager,商业智能分析师,data_analyst,物流经理,supply_chain_manager,运营,T3_domain
